ID,Video_ID,Comment,comment_fr,Name 
8192,Ffvr3zUyqpk,I love her and I wish to be a member of her party,I love her and I wish to be a member of her party,Serge Ewane
8231,FzRmZSod1_w,L'image d'une sourire sur son bateau en pleine inondation waouh !,L'image d'une sourire sur son bateau en pleine inondation waouh !,Serge Ewane
2235,dvUvnVUu6bw,Hahahahaha for real  Ambazonia  military is still  using this kind  of guns 🤣🤣🤣🤣🤣🤣🤣 French  cameroun government chia🤣,Hahahahaha for real  Ambazonia  military is still  using this kind  of guns 🤣🤣🤣🤣🤣🤣🤣 French  cameroun government chia🤣,International Tchatcho
3123,m70526Yiy7s,"Tout ce qui sors du ventre d'une femme appartient au mari qui a doté
Épicetou","Tout ce qui sors du ventre d'une femme appartient au mari qui a doté
Épicetou",Ben Hassan
9042,wLbb-RPCv48,On doit arreter tous ces pasteurs de m***de et les fouetter correctement.,On doit arreter tous ces pasteurs de m***de et les fouetter correctement.,Cyrille Nzouda
4990,7ZXHcFfXK1I,Hum,Hum,Tchango International
6898,PwSo4fj5KlA,Waarrr Mon Dieu 😓😓😓😓😓😓😓😓😓😪😪,Waarrr Mon Dieu 😓😓😓😓😓😓😓😓😓😪😪,Thierry Aubin Moukam
2350,h_R53BALIsM,A world government is coming,A world government is coming,International Tchatcho
7305,waNZDjPb_a0,The Biterbit😂😂😂🌶️🌶️🌶️,The Biterbit😂😂😂🌶️🌶️🌶️,Merlin Mpoudeu
6531,-ZcNo25eR0o,"Entre cette sortie , et la situation qui prévaut actellement au Cameroun et en particulier au no-so qui baigne dans le sang il ya 4 ans ! Cher mr vous vous situez ou ? Honte à nous ne sommes plus dans les années 60 

Alors , sortez de la langue de bois , car , face à la répression sauvage et barbarie ne peut rester indifférent alors , Cher mr , 
Donc , les camerounais n'ont pas le droit de demander les comptes à celui qui a eu 71% ?  Honte à vous cher mr ! Vraiment , le Cameroun irait mieux sans vous car , vous êtes des ennemis de la République !","Entre cette sortie , et la situation qui prévaut actellement au Cameroun et en particulier au no-so qui baigne dans le sang il ya 4 ans ! Cher mr vous vous situez ou ? Honte à nous ne sommes plus dans les années 60 

Alors , sortez de la langue de bois , car , face à la répression sauvage et barbarie ne peut rester indifférent alors , Cher mr , 
Donc , les camerounais n'ont pas le droit de demander les comptes à celui qui a eu 71% ?  Honte à vous cher mr ! Vraiment , le Cameroun irait mieux sans vous car , vous êtes des ennemis de la République !",Thierry Aubin Moukam
5615,gViWnDWPA1A,Après vous allez produit des Proff comme femme ndongo,Après vous allez produit des Proff comme femme ndongo,Cedric Sougang
4226,fBfMYCssoB8,Ces gens de humans rigtch wicht la depuis qu'ils font leurs enquête sur le Cameroun xa déjà donner quoi ? Xa eu quel impact sur e Cameroun ou sur la manière dont le gouvernement traite les détenus,Ces gens de humans rigtch wicht la depuis qu'ils font leurs enquête sur le Cameroun xa déjà donner quoi ? Xa eu quel impact sur e Cameroun ou sur la manière dont le gouvernement traite les détenus,Tchango International
527,YZ1InWpf8Vs,"That was an opinion of a lunatic and not the opinion of all the chiefs of the coastal state. Dion Nguteh, the slave boy congratulated and applauded the efforts of the mad chief.","That was an opinion of a lunatic and not the opinion of all the chiefs of the coastal state. Dion Nguteh, the slave boy congratulated and applauded the efforts of the mad chief.",Maxime Pouokam
6248,DSwjfwxDu2U,Oui le père ... Kamto leur donne le travail... si Kamto peut organiser les marches comme sa chaque jour il y’aura moins d’agressions dans les rues .,Oui le père ... Kamto leur donne le travail... si Kamto peut organiser les marches comme sa chaque jour il y’aura moins d’agressions dans les rues .,Thierry Aubin Moukam
3545,oxCLFEJz3tg,"des centaines de jeunes ont déposés les armes et sont intégrés dans des entreprises para publics,alors arrêtons la guerre pour reprendre notre vie en communautés","des centaines de jeunes ont déposés les armes et sont intégrés dans des entreprises para publics,alors arrêtons la guerre pour reprendre notre vie en communautés",Ben Hassan
179,xhXFpO5z76w,This country is living under a big spell. The people have accepted to die in suffering. This is witch craft that a people cannot stand and speak out their suffering.,Ce pays vit sous un charme fou. Le peuple a accepté de mourir dans la souffrance. C'est un métier de sorcier qu'un peuple ne peut supporter et exprimer sa souffrance.,Maxime Pouokam
2857,_JwqjRFFN6E,"Je suis Sarah Manuel, je suis si heureuse de la façon dont le Dr Aziende m'a guéri du virus de l'herpès et de l'hépatite-b, depuis 4 ans j'ai été infecté par le virus de l'herpès simplex 1 et l'hépatite-b, et j'ai pris toutes sortes de médicaments qui m'ont été prescrits par  plusieurs médecins, mais tous mes efforts ont été gaspillés, j'ai pleuré toute la journée en pensant à comment je peux être guéri de cette maladie, j'ai perdu espoir alors que je cherchais une solution pour ma santé, mais un jour fidèle, je cherchais sur Internet je suis venu  à travers plusieurs témoignages sur le Dr Aziende, et comment il a guéri tant d'individus atteints, alors j'essaie de contacter son e-mail et lui ai demandé une solution au sujet de mon virus herpès simplex 1 et il a commencé la préparation de ma cure, à ma plus grande surprise après deux  semaines, j'ai été totalement guéri par sa puissante phytothérapie, je ne crois jamais que je pourrais être guéri de cette maladie méchante jusqu'à ce que je rencontre le Dr Aziende, je vous suis très reconnaissant et je sais que votre phytothérapie sauvera plus de millions de vies.  son adresse e-mail: doctoraziende@gmail.com ajoutez-le sur whatsapp +33755401378","Je suis Sarah Manuel, je suis si heureuse de la façon dont le Dr Aziende m'a guéri du virus de l'herpès et de l'hépatite-b, depuis 4 ans j'ai été infecté par le virus de l'herpès simplex 1 et l'hépatite-b, et j'ai pris toutes sortes de médicaments qui m'ont été prescrits par  plusieurs médecins, mais tous mes efforts ont été gaspillés, j'ai pleuré toute la journée en pensant à comment je peux être guéri de cette maladie, j'ai perdu espoir alors que je cherchais une solution pour ma santé, mais un jour fidèle, je cherchais sur Internet je suis venu  à travers plusieurs témoignages sur le Dr Aziende, et comment il a guéri tant d'individus atteints, alors j'essaie de contacter son e-mail et lui ai demandé une solution au sujet de mon virus herpès simplex 1 et il a commencé la préparation de ma cure, à ma plus grande surprise après deux  semaines, j'ai été totalement guéri par sa puissante phytothérapie, je ne crois jamais que je pourrais être guéri de cette maladie méchante jusqu'à ce que je rencontre le Dr Aziende, je vous suis très reconnaissant et je sais que votre phytothérapie sauvera plus de millions de vies.  son adresse e-mail: doctoraziende@gmail.com ajoutez-le sur whatsapp +33755401378",International Tchatcho
3849,71FCPw1kH-w,Merci  au mrc et au pm d avoir recadre ce monsieur du rdpc,Merci  au mrc et au pm d avoir recadre ce monsieur du rdpc,Ben Hassan
3688,uzI3eUmFTos,When we look this country Cameroon in 2020 still looking like in his 19th century.  Are we happy.  Look in your spirits . We are better than that.,When we look this country Cameroon in 2020 still looking like in his 19th century.  Are we happy.  Look in your spirits . We are better than that.,Ben Hassan
5647,YsHgcGBd5Hw,Longue vie à vous très bn émission,Longue vie à vous très bn émission,Cedric Sougang
2096,gkeOcul2Whg,Ont soigne quoi sur les gens qui ont fabriquer les bombes s etait pour  tuer qui laissez  les pieds Las pourir si ca peux  servir de lecon aux  autres,Ont soigne quoi sur les gens qui ont fabriquer les bombes s etait pour  tuer qui laissez  les pieds Las pourir si ca peux  servir de lecon aux  autres,International Tchatcho
6212,hpz966qXjTs,Vraiment pour l'histoire d'un bien privé la police remplit la ville mais quand c'est l'autre donc bien public elle se cache.  Eeeh seigneur aie pitié de l'homme et son caractère malsain,Vraiment pour l'histoire d'un bien privé la police remplit la ville mais quand c'est l'autre donc bien public elle se cache.  Eeeh seigneur aie pitié de l'homme et son caractère malsain,Thierry Aubin Moukam
418,p7zMfJuE-Fw,Un pays où le président de la République est toujours entrain de donner des dons au peuple incroyable,Un pays où le président de la République est toujours entrain de donner des dons au peuple incroyable,Maxime Pouokam
2054,SPpPJmF22bQ,Où en est-on avec les faux agents de Transparency International longuement ventés pour la circonstance en grande pompe par l'ex Mincom?,Où en est-on avec les faux agents de Transparency International longuement ventés pour la circonstance en grande pompe par l'ex Mincom?,International Tchatcho
8496,xCuZxMh2iDY,"Ce gouvernement à déjà peur que ce qui est arrivé au Mali finira par leurs arriver le nombre de morts qu'il y a déjà eu pour aucune solution est n'accepte pour faute ce gouvernement satanique. Le gouvernement à commencé la guerre pour intimidé le peuple,  maintenant ils se rendent compte que le peuple est déterminer pour ça libération ils sont surpris tant biya et sont régime et la rien ne changera 40ans de maltraitence,  viole, l'injustice au niveau de la justice etc","Ce gouvernement à déjà peur que ce qui est arrivé au Mali finira par leurs arriver le nombre de morts qu'il y a déjà eu pour aucune solution est n'accepte pour faute ce gouvernement satanique. Le gouvernement à commencé la guerre pour intimidé le peuple,  maintenant ils se rendent compte que le peuple est déterminer pour ça libération ils sont surpris tant biya et sont régime et la rien ne changera 40ans de maltraitence,  viole, l'injustice au niveau de la justice etc",Serge Ewane
3001,PgyXqs7t9_A,"0:53
active-dating24.online","0:53
active-dating24.online",Ben Hassan
1369,9jujChxV9Nw,"Michel ngatchou si tu veux tu dors la carte, quelqu'un d'autre va prendre, je dis ça, je ne dis rien.🙈🙈🙈🙈","Michel ngatchou si tu veux tu dors la carte, quelqu'un d'autre va prendre, je dis ça, je ne dis rien.🙈🙈🙈🙈",Charles Ndonzeu
5963,IJ2LPTsINqQ,"Tantôt ""Kamto ne mobilise pas"", tantôt ""heureusement que la police a été très stratégique pour empêcher la mobilisation"" mais M. Ottou qu'est ce que tes invités nous disent finalement? Je suis perdu dans leurs déclarations contradictoires.","Tantôt ""Kamto ne mobilise pas"", tantôt ""heureusement que la police a été très stratégique pour empêcher la mobilisation"" mais M. Ottou qu'est ce que tes invités nous disent finalement? Je suis perdu dans leurs déclarations contradictoires.",Cedric Sougang
5326,8g-ICWdn4No,Merdeee !!!! Que l'alternance c'est le changement de ministre. Incroyable quels sont ces créatures là même qui nous dirigent.  Réveiller Ernest Ouandié,Merdeee !!!! Que l'alternance c'est le changement de ministre. Incroyable quels sont ces créatures là même qui nous dirigent.  Réveiller Ernest Ouandié,Cedric Sougang
6375,mLfG3Nbc8YQ,Who declare war  on southern  Cameroon  biya Paul C.P.D.M He most  STOP the GENOCIDE stop the war and negotiate that's  the way forward biya is wost then Hitler YES,Who declare war  on southern  Cameroon  biya Paul C.P.D.M He most  STOP the GENOCIDE stop the war and negotiate that's  the way forward biya is wost then Hitler YES,Thierry Aubin Moukam
3003,DPYCII12CgE,Yessss ooo ambassador asshia for work I salut ooo. My concern today na that step mami wey burn this small pikin with iron make that wicked woman remain for prison till that pikin big fine.,Yessss ooo ambassador asshia for work I salut ooo. My concern today na that step mami wey burn this small pikin with iron make that wicked woman remain for prison till that pikin big fine.,Ben Hassan
4368,94IcTiG0J9Y,A l'endroit des journalistes  Équinoxe télévision recevez tous et toutes mes vives et chaleureuses félicitations pour votre professionnalisme c'est avec un regard critique mais constructif que je suis les débats politiques de votre formidable chaîne !!! Bon courage avec mes encouragements,A l'endroit des journalistes  Équinoxe télévision recevez tous et toutes mes vives et chaleureuses félicitations pour votre professionnalisme c'est avec un regard critique mais constructif que je suis les débats politiques de votre formidable chaîne !!! Bon courage avec mes encouragements,Tchango International
7521,H31cOz68Ero,"It's funny how that so call human right judges the government and the separatists on thesame standard on his responsibility scale and ask the government to investigate,  but dont ask the separatists to do thesame...  they are not serious..","It's funny how that so call human right judges the government and the separatists on thesame standard on his responsibility scale and ask the government to investigate,  but dont ask the separatists to do thesame...  they are not serious..",Merlin Mpoudeu
9069,Uu0yQRnYcH4,Bravo Equinox et merci big up Cédric N,Bravo Equinox et merci big up Cédric N,Cyrille Nzouda
8064,MuY8U_cyFiU,BIYA et ses entrepreneurs chinois AYOP AYOP. Si on divise l’agent des travaux par deux et qu’on se mette la moitié dans la poche ne vous attendez pas qu’on vous fasse une route en or. Tout ça c’est la faute aux bandits voleurs du régime.,BIYA et ses entrepreneurs chinois AYOP AYOP. Si on divise l’agent des travaux par deux et qu’on se mette la moitié dans la poche ne vous attendez pas qu’on vous fasse une route en or. Tout ça c’est la faute aux bandits voleurs du régime.,Serge Ewane
